dataid,localminute,air1,air2,air3,airwindowunit1,aquarium1,bathroom1,bathroom2,bedroom1,bedroom2,bedroom3,bedroom4,bedroom5,battery1,car1,car2,circpump1,clotheswasher1,clotheswasher_dryg1,diningroom1,diningroom2,dishwasher1,disposal1,drye1,dryg1,freezer1,furnace1,furnace2,garage1,garage2,grid,heater1,heater2,heater3,housefan1,icemaker1,jacuzzi1,kitchen1,kitchen2,kitchenapp1,kitchenapp2,lights_plugs1,lights_plugs2,lights_plugs3,lights_plugs4,lights_plugs5,lights_plugs6,livingroom1,livingroom2,microwave1,office1,outsidelights_plugs1,outsidelights_plugs2,oven1,oven2,pool1,pool2,poollight1,poolpump1,pump1,range1,refrigerator1,refrigerator2,security1,sewerpump1,shed1,solar,solar2,sprinkler1,sumppump1,utilityroom1,venthood1,waterheater1,waterheater2,wellpump1,winecooler1,leg1v,leg2v
5997,2019-06-24 15:19:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-1.416,,,,,,,,,0.002,,0.011,,,,,,,,0.001,,,,,,,,,,,,,,,,,1.987,,,,0.499,,0.0,,,,121.793,122.601
5997,2019-06-24 15:18:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-1.276,,,,,,,,,0.002,,0.012,,,,,,,,0.001,,,,,,,,,,,,,,,,,1.846,,,,0.499,,0.0,,,,121.478,122.187
5997,2019-06-24 15:17:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-1.17,,,,,,,,,0.002,,0.011,,,,,,,,0.001,,,,,,,,,,,,,,,,,1.742,,,,0.499,,0.0,,,,121.413,122.102
5997,2019-06-24 15:16:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-1.1,,,,,,,,,0.002,,0.011,,,,,,,,0.001,,,,,,,,,,,,,,,,,1.672,,,,0.5,,0.0,,,,121.633,122.479
5997,2019-06-24 15:15:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-0.992,,,,,,,,,0.002,,0.011,,,,,,,,0.001,,,,,,,,,,,,,,,,,1.567,,,,0.502,,0.0,,,,121.694,122.521
5997,2019-06-24 15:14:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-1.0,,,,,,,,,0.002,,0.011,,,,,,,,0.001,,,,,,,,,,,,,,,,,1.576,,,,0.503,,0.0,,,,121.803,122.608
5997,2019-06-24 15:13:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-0.96,,,,,,,,,0.002,,0.011,,,,,,,,0.001,,,,,,,,,,,,,,,,,1.537,,,,0.504,,0.0,,,,121.815,122.426
5997,2019-06-24 15:12:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-0.903,,,,,,,,,0.002,,0.011,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.481,,,,0.504,,0.0,,,,121.783,122.371
5997,2019-06-24 15:11:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-0.846,,,,,,,,,0.002,,0.012,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.423,,,,0.504,,0.0,,,,121.722,122.319
5997,2019-06-24 15:10:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-0.792,,,,,,,,,0.002,,0.011,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.371,,,,0.504,,0.0,,,,121.666,122.273
5997,2019-06-24 15:09:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-0.759,,,,,,,,,0.002,,0.012,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.338,,,,0.504,,0.0,,,,121.799,122.394
5997,2019-06-24 15:08:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-0.745,,,,,,,,,0.002,,0.012,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.324,,,,0.505,,0.0,,,,121.82,122.363
5997,2019-06-24 15:07:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-0.766,,,,,,,,,0.002,,0.011,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.346,,,,0.506,,0.0,,,,121.761,122.319
5997,2019-06-24 15:06:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-0.82,,,,,,,,,0.002,,0.011,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.4,,,,0.506,,0.0,,,,121.793,122.472
5997,2019-06-24 15:05:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-1.018,,,,,,,,,0.002,,0.011,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.587,,,,0.495,,0.0,,,,121.77,122.43
5997,2019-06-24 15:04:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-1.461,,,,,,,,,0.002,,0.011,,,,,,,,0.001,,,,,,,,,,,,,,,,,1.728,,,,0.195,,0.0,,,,121.777,122.111
5997,2019-06-24 15:03:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-1.816,,,,,,,,,0.002,,0.011,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.888,,,,0.001,,0.0,,,,121.979,122.129
5997,2019-06-24 15:02:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-1.919,,,,,,,,,0.002,,0.011,,,,,,,,0.001,,,,,,,,,,,,,,,,,1.991,,,,0.0,,0.0,,,,122.253,122.517
5997,2019-06-24 15:01:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-2.155,,,,,,,,,0.002,,0.011,,,,,,,,0.002,,,,,,,,,,,,,,,,,2.243,,,,0.018,,0.0,,,,122.179,122.532
5997,2019-06-24 16:03:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-1.273,,,,,,,,,0.002,,0.011,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.422,,,,0.075,,0.0,,,,121.787,121.905
5997,2019-06-24 16:59:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.001,,0.0,,,,,0.003,,-0.366,,,,,,,,,0.002,,0.012,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.013,,,,0.201,,0.38,,,,121.757,122.509
5997,2019-06-24 16:58:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.001,,0.0,,,,,0.003,,-0.644,,,,,,,,,0.002,,0.012,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.079,,,,0.001,,0.367,,,,121.662,122.284
5997,2019-06-24 16:57:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.001,,0.0,,,,,0.003,,-0.775,,,,,,,,,0.002,,0.011,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.161,,,,0.001,,0.318,,,,121.702,122.28
5997,2019-06-24 16:56:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.001,,0.0,,,,,0.003,,-0.854,,,,,,,,,0.002,,0.011,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.229,,,,0.007,,0.302,,,,121.865,122.341
5997,2019-06-24 16:55:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.001,,0.0,,,,,0.003,,-0.849,,,,,,,,,0.002,,0.012,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.304,,,,0.067,,0.32,,,,122.016,122.487
5997,2019-06-24 16:54:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-1.185,,,,,,,,,0.002,,0.011,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.423,,,,0.067,,0.098,,,,122.1,122.567
5997,2019-06-24 16:53:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-1.383,,,,,,,,,0.002,,0.011,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.597,,,,0.116,,0.026,,,,122.15,122.642
5997,2019-06-24 16:52:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-1.122,,,,,,,,,0.002,,0.011,,,,,,,,0.001,,,,,,,,,,,,,,,,,1.69,,,,0.495,,0.0,,,,121.866,122.508
5997,2019-06-24 16:51:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-1.31,,,,,,,,,0.002,,0.011,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.877,,,,0.494,,0.0,,,,121.803,122.42
5997,2019-06-24 16:50:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-1.596,,,,,,,,,0.002,,0.011,,,,,,,,0.002,,,,,,,,,,,,,,,,,2.161,,,,0.494,,0.0,,,,121.776,122.349
5997,2019-06-24 16:49:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-1.314,,,,,,,,,0.002,,0.011,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.88,,,,0.493,,0.0,,,,121.795,122.459
5997,2019-06-24 16:48:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-1.56,,,,,,,,,0.002,,0.011,,,,,,,,0.002,,,,,,,,,,,,,,,,,2.125,,,,0.492,,0.0,,,,122.016,122.676
5997,2019-06-24 16:47:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-1.154,,,,,,,,,0.002,,0.011,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.716,,,,0.488,,0.0,,,,121.993,122.486
5997,2019-06-24 16:46:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-1.44,,,,,,,,,0.002,,0.011,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.728,,,,0.217,,0.0,,,,122.269,122.548
5997,2019-06-24 16:45:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-2.03,,,,,,,,,0.002,,0.011,,,,,,,,0.001,,,,,,,,,,,,,,,,,2.101,,,,0.0,,0.0,,,,122.551,122.621
5997,2019-06-24 16:44:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-2.241,,,,,,,,,0.002,,0.011,,,,,,,,0.002,,,,,,,,,,,,,,,,,2.311,,,,0.0,,0.0,,,,122.453,122.607
5997,2019-06-24 16:43:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-1.642,,,,,,,,,0.026,,0.011,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.739,,,,0.001,,0.0,,,,122.207,122.425
5997,2019-06-24 16:42:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-1.37,,,,,,,,,0.1,,0.012,,,,,,,,0.001,,,,,,,,,,,,,,,,,1.578,,,,0.038,,0.0,,,,122.099,122.554
5997,2019-06-24 16:41:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-1.228,,,,,,,,,0.1,,0.011,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.467,,,,0.067,,0.0,,,,122.052,122.525
5997,2019-06-24 16:40:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-1.194,,,,,,,,,0.1,,0.011,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.432,,,,0.067,,0.0,,,,121.893,122.511
5997,2019-06-24 16:39:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-0.926,,,,,,,,,0.101,,0.012,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.422,,,,0.325,,0.0,,,,121.849,122.648
5997,2019-06-24 16:38:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-0.695,,,,,,,,,0.102,,0.012,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.372,,,,0.504,,0.0,,,,121.637,122.648
5997,2019-06-24 16:37:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-0.66,,,,,,,,,0.103,,0.011,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.338,,,,0.504,,0.0,,,,121.627,122.625
5997,2019-06-24 16:36:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-0.641,,,,,,,,,0.106,,0.011,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.322,,,,0.504,,0.0,,,,121.733,122.733
5997,2019-06-24 16:35:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-0.636,,,,,,,,,0.11,,0.012,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.321,,,,0.504,,0.0,,,,121.889,122.887
5997,2019-06-24 16:34:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-0.586,,,,,,,,,0.11,,0.012,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.27,,,,0.505,,0.0,,,,121.896,122.821
5997,2019-06-24 16:33:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-0.451,,,,,,,,,0.11,,0.012,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.137,,,,0.505,,0.0,,,,121.759,122.744
5997,2019-06-24 16:32:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-0.453,,,,,,,,,0.11,,0.012,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.139,,,,0.505,,0.0,,,,121.878,122.726
5997,2019-06-24 16:31:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-0.492,,,,,,,,,0.11,,0.012,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.168,,,,0.494,,0.0,,,,121.886,122.709
5997,2019-06-24 16:30:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-0.842,,,,,,,,,0.11,,0.012,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.162,,,,0.14,,0.0,,,,122.164,122.67
5997,2019-06-24 16:29:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-0.971,,,,,,,,,0.111,,0.012,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.153,,,,0.001,,0.0,,,,122.104,122.658
5997,2019-06-24 16:28:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-0.964,,,,,,,,,0.111,,0.012,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.147,,,,0.001,,0.0,,,,121.976,122.473
5997,2019-06-24 16:27:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-0.85,,,,,,,,,0.112,,0.012,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.053,,,,0.021,,0.0,,,,121.934,122.331
5997,2019-06-24 16:26:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-0.718,,,,,,,,,0.114,,0.012,,,,,,,,0.002,,,,,,,,,,,,,,,,,0.972,,,,0.067,,0.0,,,,121.836,122.275
5997,2019-06-24 16:25:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-0.658,,,,,,,,,0.121,,0.012,,,,,,,,0.002,,,,,,,,,,,,,,,,,0.919,,,,0.067,,0.0,,,,121.754,122.222
5997,2019-06-24 16:24:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-0.543,,,,,,,,,0.085,,0.012,,,,,,,,0.002,,,,,,,,,,,,,,,,,0.906,,,,0.205,,0.0,,,,121.321,121.773
5997,2019-06-24 16:23:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.001,,0.0,,,,,0.003,,-0.344,,,,,,,,,0.002,,0.012,,,,,,,,0.002,,,,,,,,,,,,,,,,,0.914,,,,0.495,,0.0,,,,121.48,122.169
5997,2019-06-24 16:22:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.001,,0.0,,,,,0.003,,-0.367,,,,,,,,,0.002,,0.012,,,,,,,,0.002,,,,,,,,,,,,,,,,,0.936,,,,0.494,,0.0,,,,121.505,122.214
5997,2019-06-24 16:21:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.001,,0.0,,,,,0.003,,-0.409,,,,,,,,,0.002,,0.012,,,,,,,,0.002,,,,,,,,,,,,,,,,,0.978,,,,0.494,,0.0,,,,121.468,122.165
5997,2019-06-24 16:20:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.001,,0.0,,,,,0.003,,-0.467,,,,,,,,,0.002,,0.012,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.036,,,,0.494,,0.0,,,,121.678,122.424
5997,2019-06-24 16:19:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.001,,0.0,,,,,0.003,,-0.539,,,,,,,,,0.002,,0.012,,,,,,,,0.001,,,,,,,,,,,,,,,,,1.105,,,,0.492,,0.0,,,,121.438,122.123
5997,2019-06-24 16:18:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-0.606,,,,,,,,,0.002,,0.012,,,,,,,,0.001,,,,,,,,,,,,,,,,,1.169,,,,0.489,,0.0,,,,121.701,122.424
5997,2019-06-24 16:17:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-0.892,,,,,,,,,0.002,,0.011,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.242,,,,0.276,,0.0,,,,121.909,122.414
5997,2019-06-24 16:16:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-1.226,,,,,,,,,0.002,,0.012,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.3,,,,0.001,,0.0,,,,122.096,122.286
5997,2019-06-24 16:15:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-1.239,,,,,,,,,0.002,,0.012,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.313,,,,0.001,,0.0,,,,122.416,122.595
5997,2019-06-24 16:14:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-1.367,,,,,,,,,0.002,,0.011,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.44,,,,0.001,,0.0,,,,122.149,122.258
5997,2019-06-24 16:13:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-1.412,,,,,,,,,0.002,,0.011,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.532,,,,0.047,,0.0,,,,122.424,122.589
5997,2019-06-24 16:12:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-1.337,,,,,,,,,0.002,,0.011,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.479,,,,0.067,,0.0,,,,122.379,122.463
5997,2019-06-24 16:11:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-1.339,,,,,,,,,0.002,,0.011,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.48,,,,0.067,,0.0,,,,122.38,122.42
5997,2019-06-24 16:10:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-1.025,,,,,,,,,0.002,,0.011,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.479,,,,0.38,,0.0,,,,122.342,122.729
5997,2019-06-24 16:09:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-0.9,,,,,,,,,0.002,,0.011,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.476,,,,0.502,,0.0,,,,122.014,122.483
5997,2019-06-24 16:08:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-0.898,,,,,,,,,0.002,,0.012,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.474,,,,0.502,,0.0,,,,121.793,122.258
5997,2019-06-24 16:07:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-0.959,,,,,,,,,0.002,,0.011,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.536,,,,0.502,,0.0,,,,121.868,122.365
5997,2019-06-24 16:06:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-0.864,,,,,,,,,0.002,,0.011,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.439,,,,0.502,,0.0,,,,121.671,122.219
5997,2019-06-24 16:05:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-0.84,,,,,,,,,0.002,,0.011,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.41,,,,0.497,,0.0,,,,121.337,121.891
5997,2019-06-24 16:04:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-0.939,,,,,,,,,0.002,,0.011,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.405,,,,0.392,,0.0,,,,121.456,121.904
5997,2019-06-24 16:02:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-1.299,,,,,,,,,0.002,,0.011,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.447,,,,0.075,,0.0,,,,121.855,121.971
5997,2019-06-24 16:01:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-1.259,,,,,,,,,0.002,,0.011,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.501,,,,0.168,,0.0,,,,121.843,122.062
5997,2019-06-24 16:00:00-05,,,,,,0.001,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,0.003,,-0.921,,,,,,,,,0.002,,0.011,,,,,,,,0.002,,,,,,,,,,,,,,,,,1.491,,,,0.496,,0.0,,,,121.557,122.159
142,2019-06-24 16:59:00-05,,,,,,,,,,,,,,,,,,0.001,,,0.0,,,,0.246,,,,,-0.048,0.137,,,,,,,,0.004,0.001,0.042,0.017,,,,,,,,,,,0.0,,,,,,,,0.121,,,,,0.687,,,,,,,,,,122.536,122.77
558,2019-06-24 16:59:00-05,0.0,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,0.003,0.005,,,,0.611,,,,,,,0.128,,0.003,0.002,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,120.559,120.639
558,2019-06-24 16:58:00-05,0.0,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,0.008,0.005,,,,0.616,,,,,,,0.128,,0.003,0.002,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,120.596,120.689
558,2019-06-24 16:57:00-05,0.0,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,0.147,0.005,,,,0.756,,,,,,,0.129,,0.003,0.002,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,120.49,120.515
558,2019-06-24 16:56:00-05,0.0,,,,,,,,,,,,,,,,0.002,,,,,,0.0,,0.254,0.005,,,,0.862,,,,,,,0.129,,0.003,0.001,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,120.408,120.379
558,2019-06-24 16:55:00-05,0.0,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,0.111,0.005,,,,0.718,,,,,,,0.129,,0.003,0.002,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,120.282,120.331
558,2019-06-24 16:54:00-05,0.0,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,0.112,0.005,,,,0.72,,,,,,,0.13,,0.002,0.002,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,120.333,120.383
558,2019-06-24 16:53:00-05,0.0,,,,,,,,,,,,,,,,0.002,,,,,,0.0,,0.112,0.005,,,,0.723,,,,,,,0.131,,0.003,0.002,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,120.355,120.41
558,2019-06-24 16:52:00-05,0.0,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,0.112,0.005,,,,0.726,,,,,,,0.135,,0.003,0.002,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,120.374,120.434
558,2019-06-24 16:51:00-05,0.0,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,0.112,0.005,,,,0.736,,,,,,,0.146,,0.003,0.002,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,120.332,120.401
558,2019-06-24 16:50:00-05,0.0,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,0.113,0.005,,,,0.598,,,,,,,0.005,,0.003,0.002,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,120.214,120.353
558,2019-06-24 16:49:00-05,0.0,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,0.116,0.005,,,,0.603,,,,,,,0.007,,0.002,0.002,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,120.248,120.355
558,2019-06-24 16:48:00-05,0.0,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,0.125,0.005,,,,0.614,,,,,,,0.012,,0.003,0.002,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,120.35,120.44
558,2019-06-24 16:47:00-05,0.0,,,,,,,,,,,,,,,,0.002,,,,,,0.0,,0.077,0.005,,,,0.648,,,,,,,0.012,,0.003,0.002,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,120.402,120.493
558,2019-06-24 16:46:00-05,0.0,,,,,,,,,,,,,,,,0.002,,,,,,0.0,,0.008,0.005,,,,0.759,,,,,,,0.012,,0.003,0.002,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,120.275,120.399
558,2019-06-24 16:45:00-05,0.0,,,,,,,,,,,,,,,,0.002,,,,,,0.0,,0.023,0.005,,,,0.828,,,,,,,0.012,,0.003,0.002,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,120.417,120.547
558,2019-06-24 16:44:00-05,0.0,,,,,,,,,,,,,,,,0.002,,,,,,0.0,,0.207,0.005,,,,1.017,,,,,,,0.012,,0.003,0.002,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,120.499,120.553
558,2019-06-24 16:43:00-05,0.0,,,,,,,,,,,,,,,,0.002,,,,,,0.001,,0.099,0.005,,,,1.096,,,,,,,0.012,,0.003,0.002,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,120.504,120.653
558,2019-06-24 16:42:00-05,0.0,,,,,,,,,,,,,,,,0.002,,,,,,0.0,,0.068,0.005,,,,1.243,,,,,,,0.012,,0.003,0.002,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,120.43,120.65
558,2019-06-24 16:41:00-05,0.0,,,,,,,,,,,,,,,,0.002,,,,,,0.0,,0.068,0.005,,,,0.797,,,,,,,0.012,,0.003,0.002,,,,,,,,,,,,,,,,,,,,0.005,,,,,,,,,,,,,,,,120.427,120.49
